datetime_utc,spot_price,gen_ccgt,gen_coal,gen_hydro,gen_nuclear,gen_solar_pv,gen_solar_th,gen_total,gen_wind,demand_total,year,month,day,hour,weekday,is_weekend,is_holiday
2023-12-24 21:00:00+00:00,76.93,,,6114.2,7086.0,22.0,449.2,20215.2,2471.4,22448.8,2023,12,24,21,6,1,False
2023-12-24 22:00:00+00:00,72.23,,,5984.0,7086.0,22.0,424.2,18941.6,2413.3,20770.1,2023,12,24,22,6,1,False
2023-12-24 23:00:00+00:00,75.0,150.0,292.0,5206.0,7087.0,64.0,214.1,18903.2,3458.6,19989.6,2023,12,24,23,6,1,False
2023-12-25 00:00:00+00:00,69.03,,291.0,4987.7,7087.0,64.0,214.1,18446.1,3481.5,18710.9,2023,12,25,0,0,0,True
2023-12-25 01:00:00+00:00,59.9,,180.0,4315.8,7087.0,63.9,214.1,17650.5,3485.2,17609.6,2023,12,25,1,0,0,True
2023-12-25 02:00:00+00:00,61.16,,,4018.7,7086.0,63.8,214.1,16765.6,3397.8,16625.1,2023,12,25,2,0,0,True
2023-12-25 03:00:00+00:00,49.3,,,3954.8,7087.0,63.8,214.1,16613.4,3401.6,16413.8,2023,12,25,3,0,0,True
2023-12-25 04:00:00+00:00,49.3,,,3741.8,7086.0,63.8,214.1,16420.8,3417.8,16330.7,2023,12,25,4,0,0,True
2023-12-25 05:00:00+00:00,50.0,,,3765.8,7087.0,93.1,214.1,16460.4,3413.3,16624.9,2023,12,25,5,0,0,True
2023-12-25 06:00:00+00:00,54.9,,,3939.9,7087.0,369.4,214.1,16955.9,3409.6,17253.4,2023,12,25,6,0,0,True
2023-12-25 07:00:00+00:00,68.96,5.0,,3551.2,7088.0,829.6,214.1,16930.8,3162.4,17589.3,2023,12,25,7,0,0,True
2023-12-25 08:00:00+00:00,54.9,,,3529.3,7087.0,3605.3,220.5,19292.4,2916.5,18867.7,2023,12,25,8,0,0,True
2023-12-25 09:00:00+00:00,49.6,,,3352.3,7087.0,7787.5,188.4,22259.5,1993.4,20678.7,2023,12,25,9,0,0,True
2023-12-25 10:00:00+00:00,49.3,,,3196.0,7086.0,9847.1,348.8,23966.0,1648.1,21722.2,2023,12,25,10,0,0,True
2023-12-25 11:00:00+00:00,49.3,,,3213.7,7087.0,10741.1,415.4,24716.9,1419.2,21949.0,2023,12,25,11,0,0,True
2023-12-25 12:00:00+00:00,49.3,,,3232.3,7086.0,11058.5,507.9,25051.0,1325.4,22278.3,2023,12,25,12,0,0,True
2023-12-25 13:00:00+00:00,48.6,,,3227.2,7086.0,11117.7,640.9,25201.8,1292.4,22187.1,2023,12,25,13,0,0,True
2023-12-25 14:00:00+00:00,47.79,,,3294.9,7086.0,10315.1,800.1,24637.8,1299.6,20997.2,2023,12,25,14,0,0,True
2023-12-25 15:00:00+00:00,53.5,,,3471.2,7085.0,6882.2,1034.5,21771.6,1399.5,19905.2,2023,12,25,15,0,0,True
2023-12-25 16:00:00+00:00,78.39,,,4656.3,7085.0,2356.3,825.8,19735.1,1914.7,20334.7,2023,12,25,16,0,0,True
2023-12-25 17:00:00+00:00,85.02,,,5153.4,7084.0,615.6,537.2,20063.5,2723.9,22019.2,2023,12,25,17,0,0,True
2023-12-25 18:00:00+00:00,83.61,,,6558.7,7086.0,493.5,514.9,21459.6,2926.3,23016.3,2023,12,25,18,0,0,True
2023-12-25 19:00:00+00:00,83.46,,,7438.6,7086.0,134.6,493.2,22060.0,3143.8,23675.6,2023,12,25,19,0,0,True
2023-12-25 20:00:00+00:00,83.46,,,7409.8,7087.0,71.9,493.1,21793.1,2981.6,23753.2,2023,12,25,20,0,0,True
2023-12-25 21:00:00+00:00,83.46,,,5805.6,7086.0,71.5,479.1,20147.7,2957.8,22583.9,2023,12,25,21,0,0,True
2023-12-25 22:00:00+00:00,76.94,,,5398.3,7086.0,71.4,459.1,18993.5,2967.5,20683.4,2023,12,25,22,0,0,True
2023-12-25 23:00:00+00:00,93.24,350.0,292.0,5361.1,7087.1,63.9,224.1,19022.6,2835.4,19809.4,2023,12,25,23,0,0,True
2023-12-26 00:00:00+00:00,90.78,,291.0,5029.7,7087.1,63.9,224.1,17860.1,2765.5,18170.6,2023,12,26,0,1,0,False
2023-12-26 01:00:00+00:00,90.78,,180.0,3990.5,7087.1,63.8,224.1,16646.9,2698.8,17247.0,2023,12,26,1,1,0,False
2023-12-26 02:00:00+00:00,80.0,,,3723.9,7086.1,63.8,224.1,16111.7,2715.7,16821.3,2023,12,26,2,1,0,False
2023-12-26 03:00:00+00:00,77.82,,,3610.6,7087.1,63.8,224.1,15949.3,2761.0,16811.6,2023,12,26,3,1,0,False
2023-12-26 04:00:00+00:00,82.0,,,3634.6,7086.1,63.8,224.1,16163.3,2811.3,17262.8,2023,12,26,4,1,0,False
2023-12-26 05:00:00+00:00,94.0,,,3895.8,7087.1,138.3,224.1,17087.5,2894.4,19169.3,2023,12,26,5,1,0,False
2023-12-26 06:00:00+00:00,96.4,,,5180.8,7088.1,568.9,214.1,19054.6,2720.3,22014.1,2023,12,26,6,1,0,False
2023-12-26 07:00:00+00:00,97.7,,,5924.5,7087.1,911.0,214.1,20488.1,2774.1,24101.1,2023,12,26,7,1,0,False
2023-12-26 08:00:00+00:00,96.96,,,5662.3,7087.1,3659.9,214.1,22668.8,2655.1,25420.5,2023,12,26,8,1,0,False
2023-12-26 09:00:00+00:00,94.1,,,4304.9,7087.1,7951.8,233.3,24949.2,2254.5,26207.8,2023,12,26,9,1,0,False
2023-12-26 10:00:00+00:00,90.78,,,4216.2,7086.1,9923.6,263.7,26058.1,2003.2,25985.3,2023,12,26,10,1,0,False
2023-12-26 11:00:00+00:00,82.0,,,3803.8,7087.1,10569.6,379.7,25982.3,1746.2,25860.8,2023,12,26,11,1,0,False
2023-12-26 12:00:00+00:00,76.47,,,3667.0,7086.1,10981.9,497.1,26259.8,1739.0,26101.5,2023,12,26,12,1,0,False
2023-12-26 13:00:00+00:00,73.37,,,3577.2,7087.1,11038.4,609.0,26339.3,1793.7,26205.8,2023,12,26,13,1,0,False
2023-12-26 14:00:00+00:00,73.02,,,3616.4,7086.1,10322.3,809.8,25974.3,1893.9,25637.1,2023,12,26,14,1,0,False
2023-12-26 15:00:00+00:00,89.0,,,4699.1,7085.1,7243.2,1108.8,24985.8,2214.4,25210.0,2023,12,26,15,1,0,False
2023-12-26 16:00:00+00:00,97.12,,,5773.9,7085.1,2640.2,968.5,23085.4,2808.1,25579.0,2023,12,26,16,1,0,False
2023-12-26 17:00:00+00:00,111.93,,,7402.6,7086.1,792.8,603.2,23890.0,3213.8,27075.2,2023,12,26,17,1,0,False
2023-12-26 18:00:00+00:00,110.89,,,8598.7,7085.1,548.9,545.1,25254.3,3653.3,27942.3,2023,12,26,18,1,0,False
2023-12-26 19:00:00+00:00,141.2,,,8739.0,7087.1,159.1,504.2,25345.8,4020.0,28393.0,2023,12,26,19,1,0,False
2023-12-26 20:00:00+00:00,109.21,,,8484.1,7087.1,75.8,496.1,25114.4,4174.0,28059.9,2023,12,26,20,1,0,False
2023-12-26 21:00:00+00:00,99.46,,,6944.7,7087.1,75.4,471.1,23257.2,4529.4,25780.1,2023,12,26,21,1,0,False
2023-12-26 22:00:00+00:00,94.78,,,5699.5,7086.1,75.3,459.1,21499.1,4738.0,23075.0,2023,12,26,22,1,0,False
2023-12-26 23:00:00+00:00,78.0,510.0,292.0,6371.2,7087.6,88.9,249.8,22669.7,5314.4,22286.7,2023,12,26,23,1,0,False
2023-12-27 00:00:00+00:00,75.0,,291.0,5476.1,7087.6,88.9,249.8,21454.5,5516.3,20491.5,2023,12,27,0,2,0,False
2023-12-27 01:00:00+00:00,58.59,,180.0,5289.4,7087.6,88.8,249.8,20898.6,5701.5,19653.2,2023,12,27,1,2,0,False
2023-12-27 02:00:00+00:00,54.1,,,5268.9,7086.6,88.8,249.8,20728.1,5757.3,19383.5,2023,12,27,2,2,0,False
2023-12-27 03:00:00+00:00,50.18,,,5247.3,7087.6,76.6,249.8,20730.0,5797.1,19430.2,2023,12,27,3,2,0,False
2023-12-27 04:00:00+00:00,53.4,,,5272.0,7087.6,76.6,249.8,20853.5,5888.0,19889.2,2023,12,27,4,2,0,False
2023-12-27 05:00:00+00:00,65.1,40.0,,6000.0,7087.6,88.9,249.8,22028.7,6111.8,21681.4,2023,12,27,5,2,0,False
2023-12-27 06:00:00+00:00,80.2,145.0,,6366.9,7087.6,321.8,249.8,23042.8,6115.2,24803.3,2023,12,27,6,2,0,False
2023-12-27 07:00:00+00:00,91.75,390.0,,6533.3,7087.6,789.9,274.1,24190.0,6279.0,26882.3,2023,12,27,7,2,0,False
2023-12-27 08:00:00+00:00,87.0,390.0,,6539.4,7088.6,3784.1,278.8,26677.5,5844.2,28167.3,2023,12,27,8,2,0,False
2023-12-27 09:00:00+00:00,76.0,390.0,,5837.6,7087.6,8438.6,286.7,30449.0,5669.9,28938.6,2023,12,27,9,2,0,False
2023-12-27 10:00:00+00:00,68.0,390.0,,4184.9,7086.6,10884.9,412.8,30760.0,5467.6,28576.0,2023,12,27,10,2,0,False
2023-12-27 11:00:00+00:00,64.39,390.0,,3965.4,7087.6,11541.0,531.1,31166.2,5345.0,28314.6,2023,12,27,11,2,0,False
2023-12-27 12:00:00+00:00,62.98,390.0,,3784.9,7086.6,11811.9,622.0,31240.5,5250.9,28683.1,2023,12,27,12,2,0,False
2023-12-27 13:00:00+00:00,64.39,390.0,,3788.9,7087.6,11873.3,729.3,31414.1,5241.4,28548.5,2023,12,27,13,2,0,False
2023-12-27 14:00:00+00:00,65.64,390.0,,3847.7,7086.6,11064.6,1038.1,31037.3,5288.0,28001.5,2023,12,27,14,2,0,False
2023-12-27 15:00:00+00:00,74.0,390.0,,5340.2,7085.6,7444.2,1229.7,29457.5,5352.9,27738.8,2023,12,27,15,2,0,False
2023-12-27 16:00:00+00:00,82.0,390.0,,7276.1,7085.6,2430.8,988.7,26562.5,5582.7,28168.9,2023,12,27,16,2,0,False
2023-12-27 17:00:00+00:00,109.18,580.6,,7906.5,7086.6,812.4,617.8,25250.6,5409.0,29281.1,2023,12,27,17,2,0,False
2023-12-27 18:00:00+00:00,111.49,1459.7,,8371.7,7085.6,564.3,571.1,26108.5,5203.0,29868.9,2023,12,27,18,2,0,False
2023-12-27 19:00:00+00:00,121.53,1887.3,,8457.2,7087.6,159.6,556.1,26582.8,5046.7,30359.6,2023,12,27,19,2,0,False
2023-12-27 20:00:00+00:00,120.38,1889.2,,8310.9,7087.6,75.9,556.1,26017.4,4910.7,29705.1,2023,12,27,20,2,0,False
2023-12-27 21:00:00+00:00,105.0,342.0,,7814.7,7087.6,75.5,542.1,23548.0,4846.2,27122.4,2023,12,27,21,2,0,False
2023-12-27 22:00:00+00:00,90.78,342.0,,6552.8,7086.6,75.4,521.1,22162.0,4771.9,24113.7,2023,12,27,22,2,0,False
2023-12-27 23:00:00+00:00,95.62,580.0,292.0,3740.9,7087.3,64.1,60.0,19252.1,4522.4,22473.9,2023,12,27,23,2,0,False
2023-12-28 00:00:00+00:00,87.99,350.0,291.0,3463.2,7086.3,64.1,60.0,18414.3,4508.1,20831.5,2023,12,28,0,3,0,False
2023-12-28 01:00:00+00:00,78.56,200.0,180.0,3296.4,7086.3,64.0,60.0,17804.9,4505.2,19892.0,2023,12,28,1,3,0,False
2023-12-28 02:00:00+00:00,76.2,200.0,,3198.0,7085.3,64.0,60.0,17537.5,4523.9,19371.4,2023,12,28,2,3,0,False
2023-12-28 03:00:00+00:00,75.18,200.0,,3189.8,7086.3,64.0,60.0,17467.4,4462.2,19334.9,2023,12,28,3,3,0,False
2023-12-28 04:00:00+00:00,76.46,200.0,,3212.3,7086.3,64.0,60.0,17513.4,4485.8,19764.4,2023,12,28,4,3,0,False
2023-12-28 05:00:00+00:00,90.78,350.0,,3230.0,7086.3,85.2,285.0,17947.3,4471.4,21348.0,2023,12,28,5,3,0,False
2023-12-28 06:00:00+00:00,101.11,350.0,,4384.6,7086.3,286.2,265.0,19672.9,4395.8,24594.8,2023,12,28,6,3,0,False
2023-12-28 07:00:00+00:00,108.37,350.0,,6365.8,7087.3,534.4,265.0,21850.6,4270.1,26929.5,2023,12,28,7,3,0,False
2023-12-28 08:00:00+00:00,108.45,350.0,,6364.0,7086.3,2553.0,265.0,23398.3,3801.0,28154.8,2023,12,28,8,3,0,False
2023-12-28 09:00:00+00:00,96.96,350.0,,5618.4,7086.3,5943.2,276.1,25293.6,3420.2,28685.3,2023,12,28,9,3,0,False
2023-12-28 10:00:00+00:00,90.0,350.0,,4766.5,7086.3,8149.7,345.5,26242.7,3099.0,28281.7,2023,12,28,10,3,0,False
2023-12-28 11:00:00+00:00,81.48,350.0,,4310.7,7086.3,9178.1,487.0,26729.4,2890.9,28191.1,2023,12,28,11,3,0,False
2023-12-28 12:00:00+00:00,90.1,350.0,,4581.0,7085.3,9398.1,598.4,27172.5,2720.0,28157.7,2023,12,28,12,3,0,False
2023-12-28 13:00:00+00:00,90.78,350.0,,4728.9,7087.3,9120.0,732.6,26998.2,2540.9,28025.0,2023,12,28,13,3,0,False
2023-12-28 14:00:00+00:00,91.75,350.0,,5514.8,7085.3,7916.6,784.2,26433.5,2344.4,27485.6,2023,12,28,14,3,0,False
2023-12-28 15:00:00+00:00,103.01,410.0,,6469.0,7085.3,5046.2,770.1,25166.8,2347.7,27264.5,2023,12,28,15,3,0,False
2023-12-28 16:00:00+00:00,111.61,1094.5,,7172.3,7085.3,1842.9,553.0,24175.7,2735.3,27593.4,2023,12,28,16,3,0,False
2023-12-28 17:00:00+00:00,117.98,2257.9,,8254.3,7085.3,548.2,357.7,25795.7,2993.3,29077.1,2023,12,28,17,3,0,False
2023-12-28 18:00:00+00:00,121.5,2261.2,,8815.4,7086.3,431.2,303.2,26761.1,3113.9,29818.9,2023,12,28,18,3,0,False
2023-12-28 19:00:00+00:00,128.46,2270.7,,8850.3,7086.3,149.0,265.7,26837.9,3234.1,30456.5,2023,12,28,19,3,0,False
2023-12-28 20:00:00+00:00,122.02,2273.2,,8821.2,7087.3,75.9,265.1,26518.9,3292.6,29902.2,2023,12,28,20,3,0,False
2023-12-28 21:00:00+00:00,112.12,2090.1,,7235.8,7086.3,75.5,265.1,23806.6,3354.8,27416.2,2023,12,28,21,3,0,False
2023-12-28 22:00:00+00:00,100.15,727.0,,6497.9,7086.3,67.8,265.1,20957.5,3316.9,24409.2,2023,12,28,22,3,0,False
2023-12-28 23:00:00+00:00,102.07,1519.0,292.0,5617.9,7085.8,14.7,68.3,20277.8,2962.9,23254.0,2023,12,28,23,3,0,False
2023-12-29 00:00:00+00:00,95.15,1373.0,291.0,4578.8,7085.8,14.8,68.2,18814.6,2812.1,21523.6,2023,12,29,0,4,0,False
2023-12-29 01:00:00+00:00,94.37,1373.0,180.0,4215.8,7085.8,14.7,68.2,18178.4,2649.4,20320.3,2023,12,29,1,4,0,False
2023-12-29 02:00:00+00:00,93.9,1373.0,,4200.4,7084.8,14.7,68.2,17848.0,2515.2,19730.6,2023,12,29,2,4,0,False
2023-12-29 03:00:00+00:00,87.38,1373.0,,4344.0,7085.8,14.7,68.2,17800.0,2338.3,19607.9,2023,12,29,3,4,0,False
2023-12-29 04:00:00+00:00,87.0,1345.9,,4943.2,7085.8,14.7,68.2,18259.1,2224.8,20167.9,2023,12,29,4,4,0,False
2023-12-29 05:00:00+00:00,93.0,1523.0,,6021.9,7085.8,50.1,68.2,19664.3,2305.7,22146.8,2023,12,29,5,4,0,False
2023-12-29 06:00:00+00:00,105.19,2191.6,,6966.5,7085.8,201.5,68.2,21572.3,2114.6,25377.6,2023,12,29,6,4,0,False
2023-12-29 07:00:00+00:00,109.62,3656.3,,7764.2,7085.8,400.1,71.2,23932.8,1974.5,27779.3,2023,12,29,7,4,0,False
2023-12-29 08:00:00+00:00,107.79,4065.4,,7414.2,7086.8,2200.5,81.2,25589.2,1771.7,28758.3,2023,12,29,8,4,0,False
2023-12-29 09:00:00+00:00,105.0,2702.2,,7155.4,7085.8,5482.1,101.1,26907.6,1606.9,29040.6,2023,12,29,9,4,0,False
2023-12-29 10:00:00+00:00,96.99,2242.0,,6421.5,7084.8,7366.0,137.5,27107.2,1278.6,28694.5,2023,12,29,10,4,0,False
2023-12-29 11:00:00+00:00,100.0,2304.0,,5390.2,7085.8,8281.5,190.4,27090.5,1219.5,28274.1,2023,12,29,11,4,0,False
2023-12-29 12:00:00+00:00,97.0,2233.0,,5327.7,7084.8,8316.2,283.8,26958.7,1149.4,28140.5,2023,12,29,12,4,0,False
2023-12-29 13:00:00+00:00,94.02,2233.0,,6309.0,7085.8,7817.1,348.0,27458.8,1103.4,27919.7,2023,12,29,13,4,0,False
2023-12-29 14:00:00+00:00,95.21,2306.0,,6428.8,7084.8,6534.7,409.3,26361.6,1043.5,27354.0,2023,12,29,14,4,0,False
2023-12-29 15:00:00+00:00,103.0,3347.2,,7166.3,7083.8,3949.1,542.4,25895.9,1115.7,27347.5,2023,12,29,15,4,0,False
2023-12-29 16:00:00+00:00,110.13,4812.3,,7942.7,7083.8,1184.8,487.8,25938.9,1296.2,28084.0,2023,12,29,16,4,0,False
2023-12-29 17:00:00+00:00,122.4,4825.1,,8421.0,7084.8,387.7,404.4,26203.9,1461.6,29109.4,2023,12,29,17,4,0,False
2023-12-29 18:00:00+00:00,123.76,4830.7,,8515.1,7083.8,290.5,360.6,26651.2,1750.5,29512.0,2023,12,29,18,4,0,False
2023-12-29 19:00:00+00:00,126.72,4837.3,,8559.7,7085.8,99.6,248.5,26883.1,1861.6,29881.7,2023,12,29,19,4,0,False
2023-12-29 20:00:00+00:00,123.24,4847.4,,8512.4,7085.8,26.4,218.2,26368.2,1894.1,29134.9,2023,12,29,20,4,0,False
2023-12-29 21:00:00+00:00,109.0,4856.5,,7944.5,7085.8,26.1,218.2,25256.4,1955.0,27229.0,2023,12,29,21,4,0,False
2023-12-29 22:00:00+00:00,102.07,3105.4,,6826.4,7084.8,18.4,214.2,22303.3,2075.8,24751.1,2023,12,29,22,4,0,False
2023-12-29 23:00:00+00:00,86.31,930.0,292.0,6615.5,7086.6,14.9,138.1,20151.4,2242.1,22844.9,2023,12,29,23,4,0,False
2023-12-30 00:00:00+00:00,82.33,,291.0,6630.9,7086.6,14.9,138.1,19349.7,2410.3,21114.0,2023,12,30,0,5,1,False
2023-12-30 01:00:00+00:00,78.77,,180.0,6397.1,7086.6,14.9,154.2,18859.1,2579.7,19857.5,2023,12,30,1,5,1,False
2023-12-30 02:00:00+00:00,70.0,,,6285.6,7085.6,2.6,48.2,18508.6,2724.4,19216.2,2023,12,30,2,5,1,False
2023-12-30 03:00:00+00:00,62.06,,,5804.4,7086.6,2.6,48.2,18046.1,2842.1,18860.0,2023,12,30,3,5,1,False
2023-12-30 04:00:00+00:00,59.01,,,5718.7,7085.6,2.6,48.2,18220.9,3133.2,19026.4,2023,12,30,4,5,1,False
2023-12-30 05:00:00+00:00,76.02,,,4344.0,7087.6,82.2,118.1,17729.3,3498.6,19443.9,2023,12,30,5,5,1,False
2023-12-30 06:00:00+00:00,79.39,,,4315.0,7086.6,294.0,134.2,18121.2,3668.4,21057.6,2023,12,30,6,5,1,False
2023-12-30 07:00:00+00:00,86.31,,,4405.3,7086.6,541.6,184.1,18725.8,3843.0,22563.3,2023,12,30,7,5,1,False
2023-12-30 08:00:00+00:00,88.21,,,4509.7,7086.6,3371.1,172.8,21859.2,4046.8,24690.6,2023,12,30,8,5,1,False
2023-12-30 09:00:00+00:00,76.02,,,3243.5,7058.1,7877.3,155.5,24833.0,4259.7,25844.5,2023,12,30,9,5,1,False
2023-12-30 10:00:00+00:00,58.1,,,2860.3,7026.1,10114.6,208.6,26785.0,4369.1,26090.8,2023,12,30,10,5,1,False
2023-12-30 11:00:00+00:00,52.99,,,2907.3,7025.1,10876.4,331.1,28036.9,4773.9,25934.6,2023,12,30,11,5,1,False
2023-12-30 12:00:00+00:00,48.0,,,2906.0,7025.1,11135.5,470.7,29099.1,5462.6,26326.0,2023,12,30,12,5,1,False
2023-12-30 13:00:00+00:00,42.04,,,2904.0,7022.1,11135.9,553.2,29837.2,6146.7,26409.8,2023,12,30,13,5,1,False
2023-12-30 14:00:00+00:00,46.49,,,2906.1,7021.1,10268.9,709.1,29710.2,6736.6,25752.1,2023,12,30,14,5,1,False
2023-12-30 15:00:00+00:00,54.1,,,2904.8,7019.1,6608.4,847.9,26856.1,7380.7,25130.1,2023,12,30,15,5,1,False
2023-12-30 16:00:00+00:00,75.0,,,3408.8,7063.1,2179.2,698.5,24091.7,8208.8,25215.1,2023,12,30,16,5,1,False
2023-12-30 17:00:00+00:00,84.0,,,3889.8,7064.1,636.0,403.8,24384.1,9237.0,27033.1,2023,12,30,17,5,1,False
2023-12-30 18:00:00+00:00,81.5,,,3922.4,7068.1,370.0,333.9,25139.7,10281.3,27659.5,2023,12,30,18,5,1,False
2023-12-30 19:00:00+00:00,80.0,,,3896.0,7068.1,82.5,239.3,25628.0,11176.9,28201.1,2023,12,30,19,5,1,False
2023-12-30 20:00:00+00:00,75.0,,,3721.1,7071.1,20.9,206.1,26180.9,12058.0,28029.2,2023,12,30,20,5,1,False
2023-12-30 21:00:00+00:00,56.85,,,2936.7,7027.1,8.4,116.2,25121.7,12676.3,26516.4,2023,12,30,21,5,1,False
2023-12-30 22:00:00+00:00,43.23,,,2906.8,7025.1,8.3,116.3,25617.5,13453.1,24377.1,2023,12,30,22,5,1,False
2023-12-30 23:00:00+00:00,18.21,,292.0,2871.5,7087.8,52.6,149.9,25834.3,13449.6,22255.2,2023,12,30,23,5,1,False
2023-07-31 22:00:00+00:00,103.09,3749.0,292.0,1893.0,6864.4,3.8,629.4,25472.2,8692.8,25524.9,2023,7,31,22,0,0,False
2023-07-31 23:00:00+00:00,96.94,3169.4,291.0,1607.4,6867.4,3.8,629.4,24409.5,8581.1,24013.8,2023,7,31,23,0,0,False
2023-08-01 00:00:00+00:00,87.79,2777.0,180.0,1072.9,6867.4,3.8,627.9,23204.5,8469.0,23031.5,2023,8,1,0,1,0,False
2023-08-01 01:00:00+00:00,82.5,2422.6,,1004.5,6888.4,3.8,626.9,22556.0,8411.4,22563.4,2023,8,1,1,1,0,False
2023-08-01 02:00:00+00:00,78.6,2381.8,,977.2,6893.4,3.8,625.9,22254.9,8356.4,22256.5,2023,8,1,2,1,0,False
2023-08-01 03:00:00+00:00,79.26,2388.8,,1000.8,6896.4,3.8,589.9,22060.1,8162.2,22455.2,2023,8,1,3,1,0,False
2023-08-01 04:00:00+00:00,93.86,2799.6,,1391.4,6899.4,121.7,517.1,22769.2,7800.7,23969.3,2023,8,1,4,1,0,False
2023-08-01 05:00:00+00:00,94.69,2997.4,,3162.0,6900.4,902.4,320.1,24750.0,7169.3,25830.8,2023,8,1,5,1,0,False
2023-08-01 06:00:00+00:00,100.98,2860.1,,1839.5,6901.4,4870.6,298.3,26240.9,6142.4,27385.4,2023,8,1,6,1,0,False
2023-08-01 07:00:00+00:00,87.76,1974.2,,1383.7,6897.4,10500.7,1201.5,30802.4,5634.8,28903.8,2023,8,1,7,1,0,False
2023-08-01 08:00:00+00:00,76.5,1552.7,,1136.4,6891.4,13711.3,2049.5,33461.6,5372.2,30221.3,2023,8,1,8,1,0,False
2023-08-01 09:00:00+00:00,78.99,1587.8,,1099.8,6883.4,15200.1,2147.8,34929.6,5276.7,31225.7,2023,8,1,9,1,0,False
2023-08-01 10:00:00+00:00,75.1,1423.6,,1113.5,6875.4,15992.9,2159.5,35541.2,5278.4,32115.5,2023,8,1,10,1,0,False
2023-08-01 11:00:00+00:00,68.57,1370.8,,1077.8,6870.4,16301.5,2163.8,36048.6,5568.6,32993.3,2023,8,1,11,1,0,False
2023-08-01 12:00:00+00:00,64.6,1345.2,,1022.3,6864.4,16288.3,2164.2,36443.9,6066.6,33175.6,2023,8,1,12,1,0,False
2023-08-01 13:00:00+00:00,66.0,1369.2,,1056.6,6857.4,16077.2,2164.1,36872.8,6637.7,32626.8,2023,8,1,13,1,0,False
2023-08-01 14:00:00+00:00,64.6,1234.1,,1033.0,6849.4,15503.9,2167.0,36766.3,7269.8,32416.0,2023,8,1,14,1,0,False
2023-08-01 15:00:00+00:00,68.5,1371.6,,1034.0,6852.4,14563.1,2162.8,36599.0,7906.6,32304.9,2023,8,1,15,1,0,False
2023-08-01 16:00:00+00:00,79.12,1625.7,,1050.4,6857.4,12760.5,2158.7,35620.7,8352.0,31707.3,2023,8,1,16,1,0,False
2023-08-01 17:00:00+00:00,94.69,2849.9,,1807.4,6857.4,8896.3,2088.8,34077.8,8320.0,31094.0,2023,8,1,17,1,0,False
2023-08-01 18:00:00+00:00,105.22,4178.1,,3030.5,6860.4,3372.6,1668.6,31469.2,8106.5,30444.0,2023,8,1,18,1,0,False
2023-08-01 19:00:00+00:00,112.77,4248.3,,3835.1,6864.4,319.3,1107.9,28779.4,7433.1,30201.0,2023,8,1,19,1,0,False
2023-08-01 20:00:00+00:00,115.0,4261.4,,3814.6,6863.4,12.9,894.3,27949.2,7022.6,29358.1,2023,8,1,20,1,0,False
2023-08-01 21:00:00+00:00,104.55,4187.8,,3414.3,6866.4,6.6,886.5,26273.8,6738.3,27193.9,2023,8,1,21,1,0,False
2023-08-01 22:00:00+00:00,95.0,3846.0,292.0,3300.9,6864.7,3.7,663.9,24907.8,5941.5,25869.1,2023,8,1,22,1,0,False
2023-08-01 23:00:00+00:00,95.93,2766.0,291.0,2695.4,6867.7,3.8,663.9,23307.0,5963.7,24233.6,2023,8,1,23,1,0,False
2023-08-02 00:00:00+00:00,96.09,2577.6,180.0,1225.7,6866.7,3.7,661.4,21525.0,5937.3,22948.0,2023,8,2,0,2,0,False
2023-08-02 01:00:00+00:00,96.09,2044.4,,1087.7,6868.7,3.7,659.9,20598.0,5925.3,22244.1,2023,8,2,1,2,0,False
2023-08-02 02:00:00+00:00,94.09,1729.0,,1051.1,6889.7,3.7,660.9,19986.1,5958.1,21840.9,2023,8,2,2,2,0,False
2023-08-02 03:00:00+00:00,94.09,1729.0,,1064.8,6899.7,3.7,648.1,20165.8,6106.4,22075.0,2023,8,2,3,2,0,False
2023-08-02 04:00:00+00:00,93.86,1731.0,,2081.0,6906.7,133.2,531.6,21252.9,6258.1,23811.2,2023,8,2,4,2,0,False
2023-08-02 05:00:00+00:00,94.61,1435.0,,3085.2,6907.7,928.9,569.4,23197.4,6391.0,25585.8,2023,8,2,5,2,0,False
2023-08-02 06:00:00+00:00,92.37,1365.0,,1951.1,6908.7,4708.1,554.2,25398.7,6292.1,27158.6,2023,8,2,6,2,0,False
2023-08-02 07:00:00+00:00,72.0,400.0,,1153.2,6900.7,10237.2,1323.3,28895.0,5982.7,28853.9,2023,8,2,7,2,0,False
2023-08-02 08:00:00+00:00,65.88,180.0,,1138.0,6894.7,13580.3,2041.9,32400.1,5715.9,30079.2,2023,8,2,8,2,0,False
2023-08-02 09:00:00+00:00,64.5,180.0,,1087.6,6887.7,15131.1,2145.9,34061.5,5767.6,30955.4,2023,8,2,9,2,0,False
2023-08-02 10:00:00+00:00,64.3,180.0,,1071.0,6881.7,15993.8,2165.7,35436.1,6279.8,31743.5,2023,8,2,10,2,0,False
2023-08-02 11:00:00+00:00,63.23,180.0,,1001.3,6874.7,16349.8,2169.9,36458.6,7023.1,32570.7,2023,8,2,11,2,0,False
2023-08-02 12:00:00+00:00,48.99,180.0,,1053.0,6873.7,16302.2,2166.8,37118.3,7804.3,32845.3,2023,8,2,12,2,0,False
2023-08-02 13:00:00+00:00,25.0,180.0,,1080.5,6872.7,15660.4,2166.1,37236.0,8649.3,32693.0,2023,8,2,13,2,0,False
